SERVICE_DATE,PEAK_OFFPEAK_IND,MODE_TYPE,ROUTE_OR_LINE,ROUTE_TYPE,STOP,METRIC_TYPE,OTP_NUMERATOR,OTP_DENOMINATOR
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Blandford Street,Passenger Wait Time,39.545844943,128.068695426
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Harvard Avenue,Passenger Wait Time,106.103807858,500.345903358
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Allston Street,Passenger Wait Time,58.290996525,199.112231345
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chiswick Road,Passenger Wait Time,31.175690467,122.134444695
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Pleasant Street,Passenger Wait Time,41.859443467,139.227019579
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Arlington,Passenger Wait Time,210.085561278,585.579452970
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,North Station,Passenger Wait Time,11.147847217,27.814289712
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Kenmore,Passenger Wait Time,185.132612450,783.620663727
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Tappan Street,Passenger Wait Time,49.492781279,178.099699686
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Arlington,Passenger Wait Time,61.748010563,234.838657543
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Copley,Passenger Wait Time,147.777257017,641.210756334
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Fenway,Passenger Wait Time,59.064552738,223.280925768
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Kenmore,Passenger Wait Time,146.810967163,669.137584662
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Arlington,Passenger Wait Time,407.758070962,998.821829351
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Back of the Hill,Passenger Wait Time,24.794576540,49.890114549
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Hynes,Passenger Wait Time,154.277822514,590.554624105
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Saint Paul Street,Passenger Wait Time,37.940395211,113.478368204
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Washington Street,Passenger Wait Time,45.970066326,189.094304958
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Copley,Passenger Wait Time,374.996634277,1102.853940365
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Fairbanks Street,Passenger Wait Time,26.955715483,89.382494993
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Babcock Street,Passenger Wait Time,42.473418664,130.823393497
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ West,Passenger Wait Time,39.482316778,115.317524916
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,South Street,Passenger Wait Time,57.139997134,171.476352993
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Summit Avenue,Passenger Wait Time,108.297482966,350.308888337
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Longwood Medical Area,Passenger Wait Time,151.395489499,391.426640682
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boylston,Passenger Wait Time,71.531809295,290.505321727
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Copley,Passenger Wait Time,181.877416840,727.396799811
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Mary Street,Passenger Wait Time,81.908878476,233.641249630
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Longwood,Passenger Wait Time,70.669066496,253.194098963
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Park Street,Passenger Wait Time,18.398950919,46.053131694
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kenmore,Passenger Wait Time,585.363673017,1266.779514995
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Hills,Passenger Wait Time,54.024212869,202.874038488
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Northeastern,Passenger Wait Time,120.091741126,316.221039767
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Fenwood Road,Passenger Wait Time,33.228705771,64.978591113
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Chestnut Hill,Passenger Wait Time,47.441493954,186.872701141
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,154.975872495,683.730447016
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Packards Corner,Passenger Wait Time,74.052557979,257.878571068
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Sutherland Road,Passenger Wait Time,36.303529088,139.795104277
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Arlington,Passenger Wait Time,56.555027835,223.904444149
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chestnut Hill Avenue,Passenger Wait Time,31.420419395,120.076287326
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Griggs Street,Passenger Wait Time,64.539422639,229.276011364
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Boylston,Passenger Wait Time,107.112875350,358.325055307
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Englewood Avenue,Passenger Wait Time,172.730836424,383.562949331
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hawes Street,Passenger Wait Time,36.005085825,96.031728747
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Paul Street,Passenger Wait Time,45.929839142,163.579394626
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Boylston,Passenger Wait Time,79.122015941,311.535854661
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Centre,Passenger Wait Time,40.849812400,206.916526708
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Reservoir,Passenger Wait Time,64.859949572,297.853359776
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Coolidge Corner,Passenger Wait Time,119.302709339,422.896384192
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,71.006597505,286.587172280
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Waban,Passenger Wait Time,22.017334919,92.676195555
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Woodland,Passenger Wait Time,31.499536520,143.265893230
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Brandon Hall,Passenger Wait Time,35.863832162,102.651362042
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hynes,Passenger Wait Time,577.683471617,1077.618988261
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kent Street,Passenger Wait Time,21.387196596,62.805933598
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Brigham Circle,Passenger Wait Time,97.166261550,282.205328521
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Park Street,Passenger Wait Time,321.064646732,858.380919246
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Riverway,Passenger Wait Time,60.276987846,131.174972211
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Boylston,Passenger Wait Time,198.890740928,558.242933422
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Copley,Passenger Wait Time,577.078522097,1619.202246554
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Mission Park,Passenger Wait Time,57.703745351,125.794534216
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Washington Square,Passenger Wait Time,70.297886987,234.700729891
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Hynes,Passenger Wait Time,149.337405238,552.027305828
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ Central,Passenger Wait Time,75.866691444,217.439832429
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Warren Street,Passenger Wait Time,35.641206600,195.580263235
03-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Beaconsfield,Passenger Wait Time,47.461334768,189.694504989
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Arlington,Passenger Wait Time,83.227549819,228.744278509
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chestnut Hill Avenue,Passenger Wait Time,28.856895125,117.812578649
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Saint Paul Street,Passenger Wait Time,49.473055772,116.555134227
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Copley,Passenger Wait Time,472.235224669,1167.978234559
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Beaconsfield,Passenger Wait Time,56.945817945,178.037059127
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Hynes,Passenger Wait Time,158.455976801,452.809076690
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Arlington,Passenger Wait Time,502.851792661,1022.792707524
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Blandford Street,Passenger Wait Time,58.524198025,126.872481264
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Hynes,Passenger Wait Time,219.795339674,617.580643673
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,South Street,Passenger Wait Time,57.875999789,173.272431499
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Boylston,Passenger Wait Time,77.064016222,256.906129582
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Copley,Passenger Wait Time,161.438283696,551.084592383
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,North Station,Passenger Wait Time,.369033142,.967181649
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Back of the Hill,Passenger Wait Time,31.744485148,51.091811330
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Brigham Circle,Passenger Wait Time,49.327845620,238.234934308
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Packards Corner,Passenger Wait Time,79.873503100,234.506896610
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kenmore,Passenger Wait Time,750.164563206,1331.640925491
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Summit Avenue,Passenger Wait Time,146.317337893,346.743352894
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Washington Square,Passenger Wait Time,73.843555829,235.199963308
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Highlands,Passenger Wait Time,57.128775208,175.044325886
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Woodland,Passenger Wait Time,40.447299874,146.829554202
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Warren Street,Passenger Wait Time,49.954243680,187.875147655
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hawes Street,Passenger Wait Time,41.960399248,105.054362674
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Boylston,Passenger Wait Time,237.147147233,533.923172637
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Copley,Passenger Wait Time,837.087855769,1721.582311946
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Fenwood Road,Passenger Wait Time,29.785031313,61.318532239
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Riverway,Passenger Wait Time,52.452881013,117.321508351
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Symphony,Passenger Wait Time,319.637833682,713.966837598
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boylston,Passenger Wait Time,101.599654034,279.489723030
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Griggs Street,Passenger Wait Time,63.363554219,205.035090963
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Tappan Street,Passenger Wait Time,52.713726469,160.341348752
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Allston Street,Passenger Wait Time,65.667950093,203.448380671
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Babcock Street,Passenger Wait Time,39.781735430,116.516638407
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Harvard Avenue,Passenger Wait Time,105.543479842,484.050133332
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Washington Street,Passenger Wait Time,58.758732589,198.778006173
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Arlington,Passenger Wait Time,281.370089674,655.067313433
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Fairbanks Street,Passenger Wait Time,29.731531259,89.063243092
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Hynes,Passenger Wait Time,563.711060435,1045.472379478
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Eliot,Passenger Wait Time,31.784430589,109.792804672
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Kenmore,Passenger Wait Time,218.119284679,615.603403204
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Kent Street,Passenger Wait Time,23.995123776,61.629143808
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Hills,Passenger Wait Time,66.358198321,205.203174112
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Brookline Village,Passenger Wait Time,87.243997419,277.151212500
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Newton Centre,Passenger Wait Time,75.303654074,231.575957816
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Park Street,Passenger Wait Time,45.125290514,84.659952734
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Longwood Medical Area,Passenger Wait Time,102.440849046,303.006738224
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Museum of Fine Arts,Passenger Wait Time,99.316300328,248.570397468
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,North Station,Passenger Wait Time,6.101640863,20.461773189
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ West,Passenger Wait Time,46.297008050,106.549209358
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Chiswick Road,Passenger Wait Time,33.129634462,122.517388306
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Brandon Hall,Passenger Wait Time,44.048147751,106.738025499
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Chestnut Hill,Passenger Wait Time,68.489089661,195.160972888
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Fenway,Passenger Wait Time,92.303058570,205.782527831
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Longwood,Passenger Wait Time,85.802386851,229.806310683
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Waban,Passenger Wait Time,29.004694376,85.568153656
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Mary Street,Passenger Wait Time,81.025782309,234.108718263
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Arlington,Passenger Wait Time,61.417744712,202.705042098
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Kenmore,Passenger Wait Time,288.447490314,782.814079116
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ East,Passenger Wait Time,35.419671219,81.025892451
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Boston Univ Central,Passenger Wait Time,76.587811138,182.533602915
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Copley,Passenger Wait Time,261.669417623,755.418599940
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Englewood Avenue,Passenger Wait Time,162.715786384,373.158748188
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Mission Park,Passenger Wait Time,46.459770492,107.857421390
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Prudential,Passenger Wait Time,249.527263192,704.823033198
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Sutherland Road,Passenger Wait Time,44.167772473,145.006220737
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Boylston,Passenger Wait Time,170.645374141,398.445263455
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Coolidge Corner,Passenger Wait Time,105.777636806,401.407470799
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Dean Road,Passenger Wait Time,22.564919101,98.738288993
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-C Line,Green Line,Saint Paul Street,Passenger Wait Time,53.285123886,177.561145755
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-B Line,Green Line,Pleasant Street,Passenger Wait Time,43.522433166,131.566368948
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-D Line,Green Line,Reservoir,Passenger Wait Time,99.594535290,321.038112471
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Northeastern,Passenger Wait Time,129.612362663,316.450121824
04-MAR-2016,"Peak Service (Weekdays 6:30-9:30AM, 3:30PM-6:30PM)",Rail,Green-E Line,Green Line,Park Street,Passenger Wait Time,452.219305013,930.715946611
